247	927.6969697	581.6060606
248	927.6969697	581.6060606
250	901.1071429	569.6428571
251	901.1071429	569.6428571
252	901.1071429	569.6428571
253	901.1071429	569.6428571
254	901.1071429	569.6428571
255	901.1071429	569.6428571
256	901.1071429	569.6428571
257	901.1071429	569.6428571
259	929.4	554.7
260	929.4	554.7
261	929.4	554.7
262	929.4	554.7
263	929.4	554.7
266	887.05	536.35
267	887.05	536.35
268	887.05	536.35
269	887.05	536.35
270	887.05	536.35
271	887.05	536.35
272	919.2142857	509.5238095
273	919.2142857	509.5238095
274	919.2142857	509.5238095
275	919.2142857	509.5238095
276	919.2142857	509.5238095
277	919.2142857	509.5238095
278	919.2142857	509.5238095
279	919.2142857	509.5238095
280	919.2142857	509.5238095
281	919.2142857	509.5238095
282	919.2142857	509.5238095
283	919.2142857	509.5238095
284	919.2142857	509.5238095
297	1059.538462	322.8846154
298	1059.538462	322.8846154
299	1059.538462	322.8846154
300	1059.538462	322.8846154
301	1059.538462	322.8846154
302	1059.538462	322.8846154
303	1059.538462	322.8846154
304	1059.538462	322.8846154
311	996.9	335.6
312	996.9	335.6
313	996.9	335.6
315	964.7272727	367.5454545
316	964.7272727	367.5454545
317	964.7272727	367.5454545
318	964.7272727	367.5454545
319	964.7272727	367.5454545
320	964.7272727	367.5454545
336	1003.647059	408.1176471
337	1003.647059	408.1176471
338	1003.647059	408.1176471
339	1003.647059	408.1176471
340	1003.647059	408.1176471
342	948.6153846	463.9230769
343	948.6153846	463.9230769
344	948.6153846	463.9230769
346	902.9180328	498.9508197
347	902.9180328	498.9508197
348	902.9180328	498.9508197
349	902.9180328	498.9508197
350	902.9180328	498.9508197
351	902.9180328	498.9508197
352	902.9180328	498.9508197
353	902.9180328	498.9508197
354	902.9180328	498.9508197
355	902.9180328	498.9508197
356	902.9180328	498.9508197
357	902.9180328	498.9508197
358	902.9180328	498.9508197
359	902.9180328	498.9508197
360	902.9180328	498.9508197
361	902.9180328	498.9508197
362	902.9180328	498.9508197
363	902.9180328	498.9508197
379	994.6071429	1047.035714
380	994.6071429	1047.035714
381	994.6071429	1047.035714
382	994.6071429	1047.035714
385	1093.0	812.6
386	1093.0	812.6
387	1093.0	812.6
403	1019.113636	1038.681818
404	1019.113636	1038.681818
405	1019.113636	1038.681818
406	1019.113636	1038.681818
407	1019.113636	1038.681818
408	1019.113636	1038.681818
418	919.2692308	529.3333333
419	919.2692308	529.3333333
420	919.2692308	529.3333333
421	919.2692308	529.3333333
422	919.2692308	529.3333333
423	919.2692308	529.3333333
424	919.2692308	529.3333333
425	919.2692308	529.3333333
426	919.2692308	529.3333333
427	919.2692308	529.3333333
428	919.2692308	529.3333333
429	919.2692308	529.3333333
430	919.2692308	529.3333333
431	919.2692308	529.3333333
432	919.2692308	529.3333333
433	919.2692308	529.3333333
434	919.2692308	529.3333333
435	919.2692308	529.3333333
436	919.2692308	529.3333333
437	919.2692308	529.3333333
438	919.2692308	529.3333333
439	919.2692308	529.3333333
440	919.2692308	529.3333333
445	943.4666667	624.8666667
446	943.4666667	624.8666667
447	943.4666667	624.8666667
448	943.4666667	624.8666667
455	937.5	669.6
456	937.5	669.6
457	937.5	669.6
460	924.4	632.7
461	924.4	632.7
462	924.4	632.7
468	865.7777778	632.3174603
469	865.7777778	632.3174603
470	865.7777778	632.3174603
471	865.7777778	632.3174603
472	865.7777778	632.3174603
473	865.7777778	632.3174603
474	865.7777778	632.3174603
475	865.7777778	632.3174603
476	865.7777778	632.3174603
477	865.7777778	632.3174603
478	865.7777778	632.3174603
479	865.7777778	632.3174603
480	865.7777778	632.3174603
481	865.7777778	632.3174603
482	865.7777778	632.3174603
483	865.7777778	632.3174603
484	865.7777778	632.3174603
485	865.7777778	632.3174603
486	865.7777778	632.3174603
487	833.6216216	560.8648649
488	833.6216216	560.8648649
489	833.6216216	560.8648649
490	833.6216216	560.8648649
491	833.6216216	560.8648649
492	833.6216216	560.8648649
493	833.6216216	560.8648649
494	833.6216216	560.8648649
495	833.6216216	560.8648649
496	833.6216216	560.8648649
497	833.6216216	560.8648649
500	882.4375	542.21875
501	882.4375	542.21875
502	882.4375	542.21875
503	882.4375	542.21875
504	882.4375	542.21875
505	882.4375	542.21875
506	882.4375	542.21875
507	882.4375	542.21875
508	882.4375	542.21875
509	882.4375	542.21875
510	882.4375	542.21875
511	882.4375	542.21875
512	882.4375	542.21875
513	882.4375	542.21875
514	882.4375	542.21875
515	882.4375	542.21875
516	882.4375	542.21875
517	882.4375	542.21875
518	882.4375	542.21875
519	882.4375	542.21875
528	873.1764706	619.7647059
529	873.1764706	619.7647059
530	873.1764706	619.7647059
531	873.1764706	619.7647059
532	873.1764706	619.7647059
534	988.3529412	672.7647059
535	988.3529412	672.7647059
536	988.3529412	672.7647059
537	988.3529412	672.7647059
538	988.3529412	672.7647059
540	992.875	690.1875
541	992.875	690.1875
542	992.875	690.1875
543	992.875	690.1875
544	992.875	690.1875
545	992.875	690.1875
546	992.875	690.1875
547	992.875	690.1875
548	992.875	690.1875
554	999.6923077	685.7692308
555	999.6923077	685.7692308
556	999.6923077	685.7692308
557	999.6923077	685.7692308
561	937.5833333	647.5416667
562	937.5833333	647.5416667
563	937.5833333	647.5416667
564	937.5833333	647.5416667
565	937.5833333	647.5416667
566	937.5833333	647.5416667
567	937.5833333	647.5416667
572	888.48	612.96
573	888.48	612.96
574	888.48	612.96
575	888.48	612.96
576	888.48	612.96
577	888.48	612.96
578	888.48	612.96
580	947.675	587.65
581	947.675	587.65
582	947.675	587.65
583	947.675	587.65
584	947.675	587.65
585	947.675	587.65
586	947.675	587.65
587	947.675	587.65
588	947.675	587.65
589	947.675	587.65
590	947.675	587.65
591	947.675	587.65
593	879.3809524	556.3333333
594	879.3809524	556.3333333
595	879.3809524	556.3333333
596	879.3809524	556.3333333
597	879.3809524	556.3333333
598	879.3809524	556.3333333
603	908.3214286	487.7142857
604	908.3214286	487.7142857
605	908.3214286	487.7142857
606	908.3214286	487.7142857
607	908.3214286	487.7142857
608	908.3214286	487.7142857
609	908.3214286	487.7142857
610	908.3214286	487.7142857
611	873.9044118	515.1985294
612	873.9044118	515.1985294
613	873.9044118	515.1985294
614	873.9044118	515.1985294
615	873.9044118	515.1985294
616	873.9044118	515.1985294
617	873.9044118	515.1985294
618	873.9044118	515.1985294
619	873.9044118	515.1985294
620	873.9044118	515.1985294
621	873.9044118	515.1985294
622	873.9044118	515.1985294
623	873.9044118	515.1985294
624	873.9044118	515.1985294
625	873.9044118	515.1985294
626	873.9044118	515.1985294
627	873.9044118	515.1985294
628	873.9044118	515.1985294
629	873.9044118	515.1985294
630	873.9044118	515.1985294
631	873.9044118	515.1985294
632	873.9044118	515.1985294
633	873.9044118	515.1985294
634	873.9044118	515.1985294
635	873.9044118	515.1985294
636	873.9044118	515.1985294
637	873.9044118	515.1985294
638	873.9044118	515.1985294
639	873.9044118	515.1985294
640	873.9044118	515.1985294
641	873.9044118	515.1985294
642	873.9044118	515.1985294
643	873.9044118	515.1985294
644	873.9044118	515.1985294
645	873.9044118	515.1985294
646	873.9044118	515.1985294
647	873.9044118	515.1985294
648	873.9044118	515.1985294
649	873.9044118	515.1985294
650	873.9044118	515.1985294
651	873.9044118	515.1985294
654	807.4090528	439.0224059
655	807.4090528	439.0224059
656	807.4090528	439.0224059
657	807.4090528	439.0224059
658	807.4090528	439.0224059
659	807.4090528	439.0224059
660	807.4090528	439.0224059
661	807.4090528	439.0224059
662	807.4090528	439.0224059
663	807.4090528	439.0224059
664	807.4090528	439.0224059
665	807.4090528	439.0224059
666	807.4090528	439.0224059
667	807.4090528	439.0224059
674	851.4516129	447.4516129
675	851.4516129	447.4516129
676	851.4516129	447.4516129
677	851.4516129	447.4516129
678	851.4516129	447.4516129
679	851.4516129	447.4516129
680	851.4516129	447.4516129
681	851.4516129	447.4516129
682	851.4516129	447.4516129
691	902.5714286	379.8571429
692	902.5714286	379.8571429
693	902.5714286	379.8571429
694	902.5714286	379.8571429
696	919.1818182	405.7272727
697	919.1818182	405.7272727
698	919.1818182	405.7272727
701	839.5833333	434.5
702	839.5833333	434.5
703	839.5833333	434.5
704	839.5833333	434.5
708	924.0681818	520.8863636
709	924.0681818	520.8863636
710	924.0681818	520.8863636
711	924.0681818	520.8863636
712	924.0681818	520.8863636
713	924.0681818	520.8863636
714	924.0681818	520.8863636
715	924.0681818	520.8863636
716	924.0681818	520.8863636
717	924.0681818	520.8863636
718	924.0681818	520.8863636
719	924.0681818	520.8863636
720	924.0681818	520.8863636
723	1013.105263	565.4210526
724	1013.105263	565.4210526
725	1013.105263	565.4210526
726	1013.105263	565.4210526
727	1013.105263	565.4210526
741	1286.555556	623.6111111
742	1286.555556	623.6111111
743	1286.555556	623.6111111
744	1286.555556	623.6111111
745	1286.555556	623.6111111
752	895.8085106	562.2340426
753	895.8085106	562.2340426
754	895.8085106	562.2340426
755	895.8085106	562.2340426
756	895.8085106	562.2340426
757	895.8085106	562.2340426
758	895.8085106	562.2340426
759	895.8085106	562.2340426
760	895.8085106	562.2340426
761	895.8085106	562.2340426
762	895.8085106	562.2340426
763	895.8085106	562.2340426
764	895.8085106	562.2340426
765	895.8085106	562.2340426
767	861.2608696	553.7826087
768	861.2608696	553.7826087
769	861.2608696	553.7826087
770	861.2608696	553.7826087
771	861.2608696	553.7826087
772	861.2608696	553.7826087
773	861.2608696	553.7826087
794	721.8571429	590.7857143
795	721.8571429	590.7857143
796	721.8571429	590.7857143
797	721.8571429	590.7857143
812	654.4545455	571.3636364
813	654.4545455	571.3636364
814	654.4545455	571.3636364
827	698.0	573.4545455
828	698.0	573.4545455
829	698.0	573.4545455
842	1067.556555	641.1337426
843	1067.556555	641.1337426
844	1067.556555	641.1337426
845	1067.556555	641.1337426
846	1067.556555	641.1337426
850	1110.058824	615.8235294
851	1110.058824	615.8235294
852	1110.058824	615.8235294
853	1110.058824	615.8235294
854	1110.058824	615.8235294
858	943.2608696	611.4347826
859	943.2608696	611.4347826
860	943.2608696	611.4347826
861	943.2608696	611.4347826
862	943.2608696	611.4347826
863	943.2608696	611.4347826
866	1103.3125	569.34375
867	1103.3125	569.34375
868	1103.3125	569.34375
869	1103.3125	569.34375
870	1103.3125	569.34375
871	1103.3125	569.34375
872	1103.3125	569.34375
873	1103.3125	569.34375
874	1103.3125	569.34375
876	1094.985915	549.4507042
877	1094.985915	549.4507042
878	1094.985915	549.4507042
879	1094.985915	549.4507042
880	1094.985915	549.4507042
881	1094.985915	549.4507042
882	1094.985915	549.4507042
883	1094.985915	549.4507042
884	1094.985915	549.4507042
885	1094.985915	549.4507042
886	1094.985915	549.4507042
887	1094.985915	549.4507042
888	1094.985915	549.4507042
889	1094.985915	549.4507042
890	1094.985915	549.4507042
891	1094.985915	549.4507042
892	1094.985915	549.4507042
893	1094.985915	549.4507042
894	1094.985915	549.4507042
895	1094.985915	549.4507042
896	1094.985915	549.4507042
907	893.2857143	575.5714286
908	893.2857143	575.5714286
909	893.2857143	575.5714286
910	893.2857143	575.5714286
911	893.2857143	575.5714286
912	893.2857143	575.5714286
914	922.2195122	578.804878
915	922.2195122	578.804878
916	922.2195122	578.804878
917	922.2195122	578.804878
918	922.2195122	578.804878
919	922.2195122	578.804878
920	922.2195122	578.804878
921	922.2195122	578.804878
922	922.2195122	578.804878
923	922.2195122	578.804878
924	922.2195122	578.804878
925	922.2195122	578.804878
927	888.0	575.9090909
928	888.0	575.9090909
929	888.0	575.9090909
930	888.0	575.9090909
931	888.0	575.9090909
932	888.0	575.9090909
936	874.2307692	911.5769231
937	874.2307692	911.5769231
938	874.2307692	911.5769231
939	874.2307692	911.5769231
940	874.2307692	911.5769231
941	874.2307692	911.5769231
942	874.2307692	911.5769231
943	874.2307692	911.5769231
948	899.0555556	538.0
949	899.0555556	538.0
950	899.0555556	538.0
951	899.0555556	538.0
952	899.0555556	538.0
954	901.375	554.7083333
955	901.375	554.7083333
956	901.375	554.7083333
957	901.375	554.7083333
958	901.375	554.7083333
959	901.375	554.7083333
960	901.375	554.7083333
965	925.4761905	533.7380952
966	925.4761905	533.7380952
967	925.4761905	533.7380952
968	925.4761905	533.7380952
969	925.4761905	533.7380952
970	925.4761905	533.7380952
971	925.4761905	533.7380952
972	925.4761905	533.7380952
973	925.4761905	533.7380952
974	925.4761905	533.7380952
975	925.4761905	533.7380952
976	925.4761905	533.7380952
977	925.4761905	533.7380952
978	921.9090909	553.6818182
979	921.9090909	553.6818182
980	921.9090909	553.6818182
981	921.9090909	553.6818182
982	921.9090909	553.6818182
983	921.9090909	553.6818182
984	921.9090909	553.6818182
987	912.8	531.4
988	912.8	531.4
989	912.8	531.4
998	900.7333333	586.5333333
999	900.7333333	586.5333333
1000	900.7333333	586.5333333
1001	900.7333333	586.5333333
1004	908.0	880.0
1005	908.0	880.0
1006	908.0	880.0
1007	908.0	880.0
1009	906.8666667	906.6666667
1010	906.8666667	906.6666667
1011	906.8666667	906.6666667
1012	906.8666667	906.6666667
1019	898.8461538	592.4615385
1020	898.8461538	592.4615385
1021	898.8461538	592.4615385
1022	898.8461538	592.4615385
1024	911.6428571	571.7142857
1025	911.6428571	571.7142857
1026	911.6428571	571.7142857
1028	911.26	580.82
1029	911.26	580.82
1030	911.26	580.82
1031	911.26	580.82
1032	911.26	580.82
1033	911.26	580.82
1034	911.26	580.82
1035	911.26	580.82
1036	911.26	580.82
1037	911.26	580.82
1038	911.26	580.82
1039	911.26	580.82
1040	911.26	580.82
1041	911.26	580.82
1042	911.26	580.82
1049	910.1666667	942.1666667
1050	910.1666667	942.1666667
1051	910.1666667	942.1666667
1057	915.0588235	569.3529412
1058	915.0588235	569.3529412
1059	915.0588235	569.3529412
1060	915.0588235	569.3529412
1061	915.0588235	569.3529412
1067	904.3888889	573.0
1068	904.3888889	573.0
1069	904.3888889	573.0
1070	904.3888889	573.0
1071	904.3888889	573.0
1074	1118.291667	544.8333333
1075	1118.291667	544.8333333
1076	1118.291667	544.8333333
1077	1118.291667	544.8333333
1078	1118.291667	544.8333333
1079	1118.291667	544.8333333
1080	1118.291667	544.8333333
1083	915.6666667	557.8717949
1084	915.6666667	557.8717949
1085	915.6666667	557.8717949
1086	915.6666667	557.8717949
1087	915.6666667	557.8717949
1088	915.6666667	557.8717949
1089	915.6666667	557.8717949
1090	915.6666667	557.8717949
1091	915.6666667	557.8717949
1092	915.6666667	557.8717949
1093	915.6666667	557.8717949
1094	915.6666667	557.8717949
1096	920.8387097	594.3548387
1097	920.8387097	594.3548387
1098	920.8387097	594.3548387
1099	920.8387097	594.3548387
1100	920.8387097	594.3548387
1101	920.8387097	594.3548387
1102	920.8387097	594.3548387
1103	920.8387097	594.3548387
1104	920.8387097	594.3548387
1106	923.0775505	609.3464129
1107	923.0775505	609.3464129
1108	923.0775505	609.3464129
1109	923.0775505	609.3464129
1113	925.2380952	612.0
1114	925.2380952	612.0
1115	925.2380952	612.0
1116	925.2380952	612.0
1117	925.2380952	612.0
1118	925.2380952	612.0
1120	931.8392857	596.5
1121	931.8392857	596.5
1122	931.8392857	596.5
1123	931.8392857	596.5
1124	931.8392857	596.5
1125	931.8392857	596.5
1126	931.8392857	596.5
1127	931.8392857	596.5
1128	931.8392857	596.5
1129	931.8392857	596.5
1130	931.8392857	596.5
1131	931.8392857	596.5
1132	931.8392857	596.5
1133	931.8392857	596.5
1134	931.8392857	596.5
1135	931.8392857	596.5
1136	931.8392857	596.5
1138	952.1333333	615.9333333
1139	952.1333333	615.9333333
1140	952.1333333	615.9333333
1141	952.1333333	615.9333333
1142	952.1333333	615.9333333
1145	930.2272727	906.4545455
1146	930.2272727	906.4545455
1147	930.2272727	906.4545455
1148	930.2272727	906.4545455
1149	930.2272727	906.4545455
1150	930.2272727	906.4545455
1155	955.8946689	594.3157376
1156	955.8946689	594.3157376
1157	955.8946689	594.3157376
1158	955.8946689	594.3157376
1159	955.8946689	594.3157376
1160	955.8946689	594.3157376
1163	994.0	616.7142857
1164	994.0	616.7142857
1165	994.0	616.7142857
1166	994.0	616.7142857
1168	903.1875	593.6875
1169	903.1875	593.6875
1170	903.1875	593.6875
1171	903.1875	593.6875
1172	903.1875	593.6875
1174	974.972973	589.5405405
1175	974.972973	589.5405405
1176	974.972973	589.5405405
1177	974.972973	589.5405405
1178	974.972973	589.5405405
1179	974.972973	589.5405405
1180	974.972973	589.5405405
1181	974.972973	589.5405405
1182	974.972973	589.5405405
1183	974.972973	589.5405405
1184	974.972973	589.5405405
1187	829.3181818	569.9545455
1188	829.3181818	569.9545455
1189	829.3181818	569.9545455
1190	829.3181818	569.9545455
1191	829.3181818	569.9545455
1192	829.3181818	569.9545455
1193	829.3181818	569.9545455
1194	838.7142857	574.7857143
1195	838.7142857	574.7857143
1196	838.7142857	574.7857143
1197	838.7142857	574.7857143
1200	945.0952381	577.047619
1201	945.0952381	577.047619
1202	945.0952381	577.047619
1203	945.0952381	577.047619
1204	945.0952381	577.047619
1205	945.0952381	577.047619
1207	938.9375	560.25
1208	938.9375	560.25
1209	938.9375	560.25
1210	938.9375	560.25
1213	1011.096774	544.1612903
1214	1011.096774	544.1612903
1215	1011.096774	544.1612903
1216	1011.096774	544.1612903
1217	1011.096774	544.1612903
1218	1011.096774	544.1612903
1219	1011.096774	544.1612903
1220	1011.096774	544.1612903
1221	1011.096774	544.1612903
1223	959.3243243	532.3243243
1224	959.3243243	532.3243243
1225	959.3243243	532.3243243
1226	959.3243243	532.3243243
1227	959.3243243	532.3243243
1228	959.3243243	532.3243243
1229	959.3243243	532.3243243
1230	959.3243243	532.3243243
1231	959.3243243	532.3243243
1232	959.3243243	532.3243243
1233	959.3243243	532.3243243
1236	883.0952381	542.7142857
1237	883.0952381	542.7142857
1238	883.0952381	542.7142857
1239	883.0952381	542.7142857
1240	883.0952381	542.7142857
1241	883.0952381	542.7142857
1251	857.047619	559.4761905
1252	857.047619	559.4761905
1253	857.047619	559.4761905
1254	857.047619	559.4761905
1255	857.047619	559.4761905
1256	857.047619	559.4761905
1257	857.047619	559.4761905
1258	857.047619	559.4761905
1259	857.047619	559.4761905
1260	857.047619	559.4761905
1261	857.047619	559.4761905
1262	857.047619	559.4761905
1263	857.047619	559.4761905
1264	857.047619	559.4761905
1265	857.047619	559.4761905
1266	857.047619	559.4761905
1267	857.047619	559.4761905
1268	857.047619	559.4761905
1272	950.1111111	573.7222222
1273	950.1111111	573.7222222
1274	950.1111111	573.7222222
1275	950.1111111	573.7222222
1276	950.1111111	573.7222222
1280	939.5416667	572.875
1281	939.5416667	572.875
1282	939.5416667	572.875
1283	939.5416667	572.875
1284	939.5416667	572.875
1285	939.5416667	572.875
1286	939.5416667	572.875
1289	1016.28	635.0
1290	1016.28	635.0
1291	1016.28	635.0
1292	1016.28	635.0
1293	1016.28	635.0
1294	1016.28	635.0
1295	1016.28	635.0
1298	1052.142857	639.3809524
1299	1052.142857	639.3809524
1300	1052.142857	639.3809524
1301	1052.142857	639.3809524
1302	1052.142857	639.3809524
1303	1052.142857	639.3809524
1305	1128.636364	612.8787879
1306	1128.636364	612.8787879
1307	1128.636364	612.8787879
1308	1128.636364	612.8787879
1309	1128.636364	612.8787879
1310	1128.636364	612.8787879
1311	1128.636364	612.8787879
1312	1128.636364	612.8787879
1313	1128.636364	612.8787879
1314	1128.636364	612.8787879
1326	889.826087	583.1304348
1327	889.826087	583.1304348
1328	889.826087	583.1304348
1329	889.826087	583.1304348
1330	889.826087	583.1304348
1331	889.826087	583.1304348
1332	889.826087	583.1304348
1337	892.4	579.3
1338	892.4	579.3
1339	892.4	579.3
1347	715.3752693	602.3441458
1348	715.3752693	602.3441458
1349	715.3752693	602.3441458
1350	715.3752693	602.3441458
1351	715.3752693	602.3441458
1352	715.3752693	602.3441458
1353	715.3752693	602.3441458
1354	715.3752693	602.3441458
1355	715.3752693	602.3441458
1356	715.3752693	602.3441458
1360	945.0277778	583.3333333
1361	945.0277778	583.3333333
1362	945.0277778	583.3333333
1363	945.0277778	583.3333333
1364	945.0277778	583.3333333
1365	945.0277778	583.3333333
1366	945.0277778	583.3333333
1367	945.0277778	583.3333333
1368	945.0277778	583.3333333
1369	945.0277778	583.3333333
1379	1389.461538	549.6923077
1380	1389.461538	549.6923077
1381	1389.461538	549.6923077
1384	1162.5	569.5833333
1385	1162.5	569.5833333
1386	1162.5	569.5833333
1388	1125.25	586.3125
1389	1125.25	586.3125
1390	1125.25	586.3125
1391	1125.25	586.3125
1392	1125.25	586.3125
1394	1427.357143	551.4285714
1395	1427.357143	551.4285714
1396	1427.357143	551.4285714
1397	1427.357143	551.4285714
1405	880.9047619	541.1904762
1406	880.9047619	541.1904762
1407	880.9047619	541.1904762
1408	880.9047619	541.1904762
1409	880.9047619	541.1904762
1410	880.9047619	541.1904762
1412	863.2272727	577.8181818
1413	863.2272727	577.8181818
1414	863.2272727	577.8181818
1415	863.2272727	577.8181818
1416	863.2272727	577.8181818
1417	863.2272727	577.8181818
1421	906.075	578.725
1422	906.075	578.725
1423	906.075	578.725
1424	906.075	578.725
1425	906.075	578.725
1426	906.075	578.725
1427	906.075	578.725
1428	906.075	578.725
1429	906.075	578.725
1430	906.075	578.725
1431	906.075	578.725
1432	906.075	578.725
1435	1038.393939	414.5757576
1436	1038.393939	414.5757576
1437	1038.393939	414.5757576
1438	1038.393939	414.5757576
1439	1038.393939	414.5757576
1440	1038.393939	414.5757576
1441	1038.393939	414.5757576
1442	1038.393939	414.5757576
1443	1038.393939	414.5757576
1444	1038.393939	414.5757576
1447	901.75	583.25
1448	901.75	583.25
1449	901.75	583.25
1450	901.75	583.25
1452	917.9411765	571.7941176
1453	917.9411765	571.7941176
1454	917.9411765	571.7941176
1455	917.9411765	571.7941176
1456	917.9411765	571.7941176
1457	917.9411765	571.7941176
1458	917.9411765	571.7941176
1459	917.9411765	571.7941176
1460	917.9411765	571.7941176
1461	917.9411765	571.7941176
1462	917.9411765	571.7941176
1463	917.9411765	571.7941176
1464	917.9411765	571.7941176
1465	917.9411765	571.7941176
1466	917.9411765	571.7941176
1467	917.9411765	571.7941176
1468	917.9411765	571.7941176
1469	917.9411765	571.7941176
1470	917.9411765	571.7941176
1471	917.9411765	571.7941176
1472	917.9411765	571.7941176
1473	917.9411765	571.7941176
1474	917.9411765	571.7941176
1475	917.9411765	571.7941176
1476	917.9411765	571.7941176
1477	917.9411765	571.7941176
1478	917.9411765	571.7941176
1479	917.9411765	571.7941176
1480	917.9411765	571.7941176
1481	917.9411765	571.7941176
1485	903.5416667	914.8333333
1486	903.5416667	914.8333333
1487	903.5416667	914.8333333
1488	903.5416667	914.8333333
1489	903.5416667	914.8333333
1490	903.5416667	914.8333333
1491	903.5416667	914.8333333
1497	922.6337424	576.1001411
1498	922.6337424	576.1001411
1499	922.6337424	576.1001411
1500	922.6337424	576.1001411
1501	922.6337424	576.1001411
1502	922.6337424	576.1001411
1503	922.6337424	576.1001411
1504	922.6337424	576.1001411
1505	922.6337424	576.1001411
1506	922.6337424	576.1001411
1507	922.6337424	576.1001411
1508	922.6337424	576.1001411
1509	922.6337424	576.1001411
1510	922.6337424	576.1001411
1511	922.6337424	576.1001411
1512	922.6337424	576.1001411
1513	922.6337424	576.1001411
1514	922.6337424	576.1001411
1515	922.6337424	576.1001411
1516	922.6337424	576.1001411
1517	922.6337424	576.1001411
1518	922.6337424	576.1001411
1519	922.6337424	576.1001411
1520	922.6337424	576.1001411
1521	922.6337424	576.1001411
1522	922.6337424	576.1001411
1523	922.6337424	576.1001411
1524	922.6337424	576.1001411
1525	922.6337424	576.1001411
1526	922.6337424	576.1001411
1527	922.6337424	576.1001411
1528	922.6337424	576.1001411
1529	922.6337424	576.1001411
1530	922.6337424	576.1001411
1531	922.6337424	576.1001411
1532	922.6337424	576.1001411
1533	922.6337424	576.1001411
1534	922.6337424	576.1001411
1535	922.6337424	576.1001411
1536	922.6337424	576.1001411
1537	922.6337424	576.1001411
1541	951.4375	595.5
1542	951.4375	595.5
1543	951.4375	595.5
1544	951.4375	595.5
1545	951.4375	595.5
1548	954.52	582.4
1549	954.52	582.4
1550	954.52	582.4
1551	954.52	582.4
1552	954.52	582.4
1553	954.52	582.4
1554	954.52	582.4
1556	905.2857143	589.0952381
1557	905.2857143	589.0952381
1558	905.2857143	589.0952381
1559	905.2857143	589.0952381
1560	905.2857143	589.0952381
